YEAR,SOURCE,Data Source ID,ORG_UNIT,ORG_NAME,ORG_TYPE,ORG_PART,ENERGY_TYPE,ENERGY_UNIT,SUB_SECTOR,CATEGORY,SUB_CATEGORY,CONSUMPTION_TOTAL,CONNECTION_TOTAL,EMISSIONS_TCO2e,EMISSIONS_TCO2eWithimports
2020,BC Hydro,9080,1005931,Squamish-Lillooet,Regional District,9000000,ELEC,kWh,Res,Res-Total,Res-Total-Total,384699016.4,27547,4103.456175,14990.43834
2020,BC Hydro,9080,2005957,Stikine Unincorporated Areas,Regional District Unincorporated Areas,1005957,ELEC,kWh,Res,Res-Total,Res-Total-Total,3632057.181,453,38.74194327,141.5291615
2020,BC Hydro,9080,1005957,Stikine,Regional District,9000000,ELEC,kWh,Res,Res-Total,Res-Total-Total,3632057.181,453,38.74194327,141.5291615
2020,BC Hydro,9080,5924034,Campbell River,City,1005924,ELEC,kWh,Res,Res-Total,Res-Total-Total,185689073.8,16058,1980.683454,7235.684244
2020,BC Hydro,9080,5924025,Gold River,Village,1005924,ELEC,kWh,Res,Res-Total,Res-Total-Total,9124744.594,727,97.330609,355.560881
2020,BC Hydro,9080,5924039,Sayward,Village,1005924,ELEC,kWh,Res,Res-Total,Res-Total-Total,1969968.882,186,21.01300141,76.76312077
2020,BC Hydro,9080,5924030,Tahsis,Village,1005924,ELEC,kWh,Res,Res-Total,Res-Total-Total,3901516.357,414,41.61617447,152.0290874
2020,BC Hydro,9080,5924029,Zeballos,Village,1005924,ELEC,kWh,Res,Res-Total,Res-Total-Total,1063750.964,119,11.34667695,41.45082924
2020,BC Hydro,9080,2005924,Strathcona Unincorporated Areas,Regional District Unincorporated Areas,1005924,ELEC,kWh,Res,Res-Total,Res-Total-Total,71785948.76,5140,765.7167868,2797.259137
2020,BC Hydro,9080,1005924,Strathcona,Regional District,9000000,ELEC,kWh,Res,Res-Total,Res-Total-Total,273535003.4,22644,2917.706703,10658.7473
2020,BC Hydro,9080,5929005,Gibsons,Town,1005929,ELEC,kWh,Res,Res-Total,Res-Total-Total,26013563.81,2523,277.4780139,1013.66187
2020,BC Hydro,9080,5929011,Sechelt,District Municipality,1005929,ELEC,kWh,Res,Res-Total,Res-Total-Total,76142200.67,5796,812.1834739,2967.007753
2020,BC Hydro,9080,5929803,Sechelt Band,Indian Government District,1005929,ELEC,kWh,Res,Res-Total,Res-Total-Total,4972494.709,378.5099338,53.03994357,193.7615438
2020,BC Hydro,9080,2005929,Sunshine Coast Unincorporated Areas,Regional District Unincorporated Areas,1005929,ELEC,kWh,Res,Res-Total,Res-Total-Total,150612257.3,9763.490066,1606.530745,5868.857628
2020,BC Hydro,9080,1005929,Sunshine Coast,Regional District,9000000,ELEC,kWh,Res,Res-Total,Res-Total-Total,257740516.5,18461,2749.232176,10043.28879
2020,BC Hydro,9080,5933019,Ashcroft,Village,1005933,ELEC,kWh,Res,Res-Total,Res-Total-Total,7283277.999,941,77.68829866,283.805066
2020,BC Hydro,9080,5933074,Barriere,District Municipality,1005933,ELEC,kWh,Res,Res-Total,Res-Total-Total,13176717.7,923,140.5516555,513.4527665
2020,BC Hydro,9080,5933024,Cache Creek,Village,1005933,ELEC,kWh,Res,Res-Total,Res-Total-Total,4401640.799,528,46.95083519,171.5172698
2020,BC Hydro,9080,5933054,Chase,Village,1005933,ELEC,kWh,Res,Res-Total,Res-Total-Total,11049332.07,1208,117.8595421,430.5556397
2020,BC Hydro,9080,5933067,Clearwater,District Municipality,1005933,ELEC,kWh,Res,Res-Total,Res-Total-Total,16756293.37,1204,178.733796,652.9368984
2020,BC Hydro,9080,5933028,Clinton,Village,1005933,ELEC,kWh,Res,Res-Total,Res-Total-Total,3266193.862,405,34.8394012,127.2726875
2020,BC Hydro,9080,5933042,Kamloops,City,1005933,ELEC,kWh,Res,Res-Total,Res-Total-Total,358975865.9,39873,3829.075903,13988.09291
2020,BC Hydro,9080,5933035,Logan Lake,District Municipality,1005933,ELEC,kWh,Res,Res-Total,Res-Total-Total,8020757.282,1179,85.55474434,312.5421754
2020,BC Hydro,9080,5933015,Lytton,Village,1005933,ELEC,kWh,Res,Res-Total,Res-Total-Total,1522827.555,132,16.24349392,59.33951374
2020,BC Hydro,9080,5933006,Merritt,City,1005933,ELEC,kWh,Res,Res-Total,Res-Total-Total,27890868.07,3346,297.5025928,1086.814159
2020,BC Hydro,9080,5933045,Sun Peaks Mountain Resort,District Municipality,1005933,ELEC,kWh,Res,Res-Total,Res-Total-Total,19956043.22,1407,212.864461,777.620484
2020,BC Hydro,9080,2005933,Thompson-Nicola Unincorporated Areas,Regional District Unincorporated Areas,1005933,ELEC,kWh,Res,Res-Total,Res-Total-Total,187238584.3,14158,1997.211566,7296.063501
2020,BC Hydro,9080,1005933,Thompson-Nicola,Regional District,9000000,ELEC,kWh,Res,Res-Total,Res-Total-Total,659538402.1,65304,7035.076289,25700.01307
2020,BC Hydro,9080,9000000,British Columbia,Province,9000000,ELEC,kWh,Res,Res-Total,Res-Total-Total,18795316010,1885271,200483.3708,732390.8138
2020,BC Hydro,9080,5923008,Port Alberni,City,1005923,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,60578230.85,1120,646.1677957,2360.531729
2020,BC Hydro,9080,5923025,Tofino,District Municipality,1005923,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,20119061.1,386,214.6033184,783.9727475
2020,BC Hydro,9080,5923019,Ucluelet,District Municipality,1005923,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,19451865.14,311,207.4865614,757.9743448
2020,BC Hydro,9080,2005923,Alberni-Clayoquot Unincorporated Areas,Regional District Unincorporated Areas,1005923,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,43732097.67,764,466.4757085,1704.094072
2020,BC Hydro,9080,1005923,Alberni-Clayoquot,Regional District,9000000,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,143881254.7,2581,1534.733384,5606.572893
2020,BC Hydro,9080,5951022,Burns Lake,Village,1005951,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,15142108.38,253,161.5158227,590.0374898
2020,BC Hydro,9080,5951013,Fort St. James,District Municipality,1005951,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,8355291.465,218,89.12310896,325.5778574
2020,BC Hydro,9080,5951009,Fraser Lake,Village,1005951,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,4082121.826,107,43.54263281,159.0666805
2020,BC Hydro,9080,5951032,Granisle,Village,1005951,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,1470034.408,35,15.68036702,57.28234078
2020,BC Hydro,9080,5951034,Houston,District Municipality,1005951,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,31425222.11,274,335.2023691,1224.536155
2020,BC Hydro,9080,5951043,Smithers,Town,1005951,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,45729842.71,629,487.784989,1781.939538
2020,BC Hydro,9080,5951038,Telkwa,Village,1005951,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,1779635.484,75,18.98277849,69.34646268
2020,BC Hydro,9080,5951007,Vanderhoof,District Municipality,1005951,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,25609637.37,435,273.1694652,997.9222027
2020,BC Hydro,9080,2005951,Bulkley-Nechako Unincorporated Areas,Regional District Unincorporated Areas,1005951,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,63231880.56,1336,674.4733926,2463.935612
2020,BC Hydro,9080,1005951,Bulkley-Nechako,Regional District,9000000,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,196825774.3,3362,2099.474926,7669.644339
2020,BC Hydro,9080,5917015,Central Saanich,District Municipality,1005917,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,62348026.34,986,665.0456143,2429.49476
2020,BC Hydro,9080,5917041,Colwood,City,1005917,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,37427762.98,587,399.2294718,1458.435164
2020,BC Hydro,9080,5917040,Esquimalt,District Municipality,1005917,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,47988183.62,654,511.8739586,1869.939555
2020,BC Hydro,9080,5917049,Highlands,District Municipality,1005917,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,4308768.276,98,45.96019494,167.8983371
2020,BC Hydro,9080,5917044,Langford,City,1005917,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,119390985.6,1827,1273.503847,4652.26874
2020,BC Hydro,9080,5917042,Metchosin,District Municipality,1005917,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,11008406.97,192,117.4230077,428.960925
2020,BC Hydro,9080,5917005,North Saanich,District Municipality,1005917,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,50764868.15,651,541.4919269,1978.137695
2020,BC Hydro,9080,5917030,Oak Bay,District Municipality,1005917,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,26510742.9,682,282.7812576,1033.035282
2020,BC Hydro,9080,5917021,Saanich,District Municipality,1005917,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,279047755.6,3387,2976.509393,10873.56088
2020,BC Hydro,9080,5917010,Sidney,Town,1005917,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,46858012.68,892,499.8188019,1825.900561
2020,BC Hydro,9080,5917052,Sooke,District Municipality,1005917,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,22839989.29,643,243.6265525,889.9982494
2020,BC Hydro,9080,5917034,Victoria,City,1005917,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,457803652.8,6132,4883.238963,17839.08234
2020,BC Hydro,9080,5917047,View Royal,Town,1005917,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,36281916.67,405,387.0071111,1413.785353
2020,BC Hydro,9080,2005917,Capital Unincorporated Areas,Regional District Unincorporated Areas,1005917,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,17374586.59,680,185.3289236,677.0297241
2020,BC Hydro,9080,1005917,Capital,Regional District,9000000,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,1219953658,17816,13012.83902,47537.52756
2020,BC Hydro,9080,5941005,One Hundred Mile House,District Municipality,1005941,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,41799939.96,528,445.8660262,1628.804327
2020,BC Hydro,9080,5941013,Quesnel,City,1005941,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,58841577.31,1014,627.6434914,2292.860129
2020,BC Hydro,9080,5941025,Wells,District Municipality,1005941,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,2080156.921,55,22.18834049,81.05678136
2020,BC Hydro,9080,5941009,Williams Lake,City,1005941,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,86887558.15,1188,926.8006203,3385.718516
2020,BC Hydro,9080,2005941,Cariboo Unincorporated Areas,Regional District Unincorporated Areas,1005941,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,59962430.9,2600,639.5992629,2336.536057
2020,BC Hydro,9080,1005941,Cariboo,Regional District,9000000,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,249571663.2,5385,2662.097741,9724.975811
2020,BC Hydro,9080,2005945,Central Coast Unincorporated Areas,Regional District Unincorporated Areas,1005945,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,12431316.1,327,132.6007051,484.4069507
2020,BC Hydro,9080,1005945,Central Coast,Regional District,9000000,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,12431316.1,327,132.6007051,484.4069507
2020,BC Hydro,9080,5903050,Nakusp,Village,1005903,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,10246924.53,242,109.3005283,399.2884926
2020,BC Hydro,9080,5903032,New Denver,Village,1005903,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,4142279.105,69,44.18431046,161.4108091
2020,BC Hydro,9080,5903027,Silverton,Village,1005903,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,526034.3179,27,5.611032724,20.49780392
2020,BC Hydro,9080,2005903,Central Kootenay Unincorporated Areas,Regional District Unincorporated Areas,1005903,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,7649552.84,378,81.5952303,298.0775757
2020,BC Hydro,9080,1005903,Central Kootenay,Regional District,9000000,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,22564790.8,716,240.6911018,879.2746813
2020,BC Hydro,9080,5935010,Kelowna,City,1005935,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,19743906.33,52,210.6016675,769.3542168
2020,BC Hydro,9080,5935016,Lake Country,District Municipality,1005935,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,34898272.23,697,372.2482371,1359.869341
2020,BC Hydro,9080,5935018,Peachland,District Municipality,1005935,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,6220189.136,210,66.34868411,242.3800367
2020,BC Hydro,9080,5935029,West Kelowna,District Municipality,1005935,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,115912765.3,1394,1236.402829,4516.734087
2020,BC Hydro,9080,2005935,Central Okanagan Unincorporated Areas,Regional District Unincorporated Areas,1005935,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,49320252.65,885,526.0826949,1921.845845
2020,BC Hydro,9080,1005935,Central Okanagan,Regional District,9000000,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,226095385.6,3238,2411.684113,8810.183526
2020,BC Hydro,9080,5939007,Golden,Town,1005939,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,41492008.75,495,442.5814267,1616.805274
2020,BC Hydro,9080,5939019,Revelstoke,City,1005939,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,89877049.32,731,958.6885261,3502.209022
2020,BC Hydro,9080,5939032,Salmon Arm,City,1005939,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,75679345.02,1362,807.2463469,2948.971811
2020,BC Hydro,9080,5939045,Sicamous,District Municipality,1005939,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,13876721.36,300,148.0183612,540.7295758
2020,BC Hydro,9080,2005939,Columbia-Shuswap Unincorporated Areas,Regional District Unincorporated Areas,1005939,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,82521274.34,1923,880.2269263,3215.57899
2020,BC Hydro,9080,1005939,Columbia-Shuswap,Regional District,9000000,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,303446398.8,4811,3236.761587,11824.29467
2020,BC Hydro,9080,5926005,Comox,Town,1005926,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,39316361.02,620,419.3745175,1532.027534
2020,BC Hydro,9080,5926010,Courtenay,City,1005926,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,103530331.6,1933,1104.323537,4034.23192
2020,BC Hydro,9080,5926014,Cumberland,Village,1005926,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,9866359.921,178,105.2411725,384.4591583
2020,BC Hydro,9080,2005926,Comox Valley Unincorporated Areas,Regional District Unincorporated Areas,1005926,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,55768566.88,1047,594.8647134,2173.115156
2020,BC Hydro,9080,1005926,Comox Valley,Regional District,9000000,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,208481619.4,3778,2223.80394,8123.833769
2020,BC Hydro,9080,5919012,Duncan,City,1005919,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,25492287.05,681,271.9177285,993.3494521
2020,BC Hydro,9080,5919021,Ladysmith,Town,1005919,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,39092995.8,410,416.9919552,1523.323736
2020,BC Hydro,9080,5919016,Lake Cowichan,Town,1005919,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,8102005.09,212,86.42138763,315.7081317
2020,BC Hydro,9080,5919008,North Cowichan,District Municipality,1005919,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,141726768,1513,1511.752192,5522.619726
2020,BC Hydro,9080,2005919,Cowichan Valley Unincorporated Areas,Regional District Unincorporated Areas,1005919,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,131775698.4,2434,1405.60745,5134.859715
2020,BC Hydro,9080,1005919,Cowichan Valley,Regional District,9000000,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,346189754.3,5250,3692.690713,13489.86076
2020,BC Hydro,9080,5901043,Canal Flats,Village,1005901,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,1917477.247,70,20.45309064,74.71769674
2020,BC Hydro,9080,5901022,Cranbrook,City,1005901,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,82471922.2,1429,879.7005035,3213.655902
2020,BC Hydro,9080,5901003,Elkford,District Municipality,1005901,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,11414714.79,141,121.7569578,444.7933864
2020,BC Hydro,9080,5901012,Fernie,City,1005901,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,22858109.61,455,243.8198359,890.7043379
2020,BC Hydro,9080,5901039,Invermere,District Municipality,1005901,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,19578333.97,423,208.8355624,762.9024137
2020,BC Hydro,9080,5901028,Kimberley,City,1005901,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,20166268.27,464,215.1068616,785.8122537
2020,BC Hydro,9080,5901040,Radium Hot Springs,Village,1005901,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,28095940.82,222,299.6900354,1094.805161
2020,BC Hydro,9080,5901006,Sparwood,District Municipality,1005901,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,15506523.48,330,165.4029171,604.2375316
2020,BC Hydro,9080,2005901,East Kootenay Unincorporated Areas,Regional District Unincorporated Areas,1005901,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,87656613.4,1745,935.0038763,3415.686036
2020,BC Hydro,9080,1005901,East Kootenay,Regional District,9000000,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,289665903.8,5279,3089.769641,11287.31472
2020,BC Hydro,9080,5909052,Abbotsford,City,1005909,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,754436352.3,7257,8047.321091,29397.86986
2020,BC Hydro,9080,5909020,Chilliwack,City,1005909,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,360145534.1,4143,3841.552364,14033.67098
2020,BC Hydro,9080,5909027,Harrison Hot Springs,Village,1005909,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,10566590.83,119,112.7103022,411.7448226
2020,BC Hydro,9080,5909009,Hope,District Municipality,1005909,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,38198303.66,548,407.4485724,1488.460566
2020,BC Hydro,9080,5909032,Kent,District Municipality,1005909,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,30140573.9,375,321.4994549,1174.477696
2020,BC Hydro,9080,5909056,Mission,District Municipality,1005909,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,115480802.3,1742,1231.795225,4499.90193
2020,BC Hydro,9080,2005909,Fraser Valley Unincorporated Areas,Regional District Unincorporated Areas,1005909,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,100465800.2,1538,1071.635202,3914.817347
2020,BC Hydro,9080,1005909,Fraser Valley,Regional District,9000000,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,1409433957,15722,15033.96221,54920.9432
2020,BC Hydro,9080,5953033,Mackenzie,District Municipality,1005953,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,18736712.18,277,199.8582632,730.1072179
2020,BC Hydro,9080,5953012,McBride,Village,1005953,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,5126621.466,123,54.6839623,199.7673498
2020,BC Hydro,9080,5953023,Prince George,City,1005953,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,339099907.6,3952,3617.065681,13213.59307
2020,BC Hydro,9080,5953007,Valemount,Village,1005953,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,8177586.897,164,87.22759357,318.6533028
2020,BC Hydro,9080,2005953,Fraser-Fort George Unincorporated Areas,Regional District Unincorporated Areas,1005953,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,90842287.38,1134,968.9843987,3539.821131
2020,BC Hydro,9080,1005953,Fraser-Fort George,Regional District,9000000,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,461983115.5,5650,4927.819899,18001.94207
2020,BC Hydro,9080,5915038,Anmore,Village,1005915,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,1900665.223,45,20.27376238,74.06258818
2020,BC Hydro,9080,5915036,Belcarra,Village,1005915,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,671521.722,30,7.162898368,26.1669631
2020,BC Hydro,9080,5915062,Bowen Island,Island Municipality,1005915,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,6484913.238,319,69.17240787,252.6954525
2020,BC Hydro,9080,5915025,Burnaby,City,1005915,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,1177699097,9492,12562.1237,45891.00815
2020,BC Hydro,9080,5915034,Coquitlam,City,1005915,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,384072334.2,4198,4096.771564,14966.01862
2020,BC Hydro,9080,5915011,Delta,District Municipality,1005915,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,708954467.7,5177,7562.180989,27625.59243
2020,BC Hydro,9080,5915002,Langley,City,1005915,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,151806399.1,2152,1619.268257,5915.389351
2020,BC Hydro,9080,5915001,Langley,District Municipality,1005915,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,700047634.3,6251,7467.174766,27278.52282
2020,BC Hydro,9080,5915065,Lions Bay,Village,1005915,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,937816.3862,42,10.00337479,36.54357852
2020,BC Hydro,9080,5915075,Maple Ridge,District Municipality,1005915,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,198825947.7,3080,2120.810109,7747.58443
2020,BC Hydro,9080,5915051,North Vancouver,City,1005915,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,198700746.2,2890,2119.474626,7742.705743
2020,BC Hydro,9080,5915046,North Vancouver,District Municipality,1005915,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,214863117.4,3055,2291.873252,8372.499475
2020,BC Hydro,9080,5915070,Pitt Meadows,City,1005915,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,92102366.34,931,982.425241,3588.922209
2020,BC Hydro,9080,5915039,Port Coquitlam,City,1005915,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,186896738.5,3067,1993.565211,7282.742912
2020,BC Hydro,9080,5915043,Port Moody,City,1005915,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,84344754.04,1070,899.6773764,3286.633916
2020,BC Hydro,9080,5915015,Richmond,City,1005915,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,1077547789,12161,11493.84308,41988.44551
2020,BC Hydro,9080,5915004,Surrey,City,1005915,ELEC,kWh,CSMI,CSMI-Total,CSMI-Total-Total,1424772752,19130,15197.57602,55518.64491
